codigo,region,distrito,municipioEscolar,nombreEscuela,director,nivel,grados,zona,estatus,telefono,direccionFisica,direccionFisicaPueblo,direccionFisicaEstado,zipCode,latitud,longitud,puntuacion,starsEscuela,year,ETLLastUpdate,ETLCreatedDate
21659,Caguas,CIDRA,Cidra,S. U. Juan Stubbe,EDWARD LEÓN LÓPEZ,Primario,PK K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,739-8545,CARR 787 KM 2 HM 9 BO. BAYAMON,Cidra,PR,7390000,18.17477,-66.12404,0.6726057754775854,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71035,Bayamón,COROZAL,Corozal,S. U. Julián Marrero,ELISAURA PADILLA BERRÍOS,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,859-3027,CARR 164 KM 14 BO PALMAREJO,Corozal,PR,7830000,18.32109,-66.29714,0.4094700903490179,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20537,Caguas,BARRANQUITAS,Barranquitas,S. U. La Loma (Antonio Vázquez Ramos),ANGELITA SÁEZ HERNÁNDEZ,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,857-3611,CARR 156 KM 20 HM 1 BO QUEBRADA GRANDE,Barranquitas,PR,7940000,18.18463,-66.27708,0.8433040685137831,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20545,Caguas,BARRANQUITAS,Barranquitas,S. U. Lajitas (Ramón T Rivera),JOHANNA ZAYAS ZAYAS,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,857-5571,CARR 771 KM 5 HM 4 BO BARRANCAS,Barranquitas,PR,7940000,18.22244,-66.31285,0.4164358727326549,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
41814,Mayagüez,MAYAGUEZ,Las Marías,S. U. Lauro González Hijo,LISSETE QUINTANA QUINTANA,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,827-2540,CARR. 406 BO. ANONES,Las Marías,PR,6700000,18.25483,-67.03597,0.6785157288769383,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
12922,Arecibo,CAMUY,Quebradillas,S. U. Luis Muñoz Rivera,Edilberto Maisonave Rosa**,Primario,PK K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,895-2146,CARR 2 RAMAL 484 BO COCOS,Quebradillas,PR,6780000,18.45915,-66.91701,0.6575628911619411,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
32540,Humacao,YABUCOA,Yabucoa,S. U. Manuel Ortiz,EVELYN DEL MORAL ROSARIO,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,893-5770,CARR 902 KM 5 HM 8 BO JACANAS ABAJO,Yabucoa,PR,7670000,18.09006,-65.91421,0.8315196775525124,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
10512,Arecibo,ARECIBO,Arecibo II,S. U. Manuel Ruiz Gandía,JENNETTE RUIZ DELGADO**,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,879-0851,CARR 635 KM 2 BO DOMINGUITO,Arecibo,PR,6120000,18.42089,-66.74932,0.4016280638799259,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
21881,Caguas,BARRANQUITAS,Comerío,S. U. María C. Santiago,CARMEN N. RIVERA REYES,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,875-3613,"CARR 172 KM 1 HM 5, BO. NARANJO SECTOR SABANA",Comerío,PR,7820000,18.22274,-66.20223,0.4546804344085125,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
13334,Ponce,UTUADO,Utuado,S. U. Marta Lafontaine,BERNARDIS MARENGO ROSA,Primario,K 1 2 3 4 5 6 8,RURAL,ABIERTA,894-0000,CARR 613 KM 3 HM 2 BO CAONILLAS,Utuado,PR,6410000,18.26806,-66.64424,0.7251893921081338,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
12666,Bayamón,OROCOVIS,Orocovis,S. U. Matrullas,BAUDILIO DE JESÚS OQUENDO,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,867-3966,CARR 564 KM 4 HM 3 BO MATRULLAS,Orocovis,PR,00720-0000,18.20073,-66.48761,0.6321334726908501,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
43745,Mayagüez,SAN SEBASTIAN,San Sebastían,S. U. Maximino A Salas,MABEL LÓPEZ GONZÁLEZ,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,896-2838,CARR 111 KM 29.2 BO JUNCAL,San Sebastían,PR,6850000,18.31606,-66.93647,0.7689091016506323,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
51433,Ponce,UTUADO,Jayuya,S. U. Nemesio R. Canales,AURORA CANDELARIO RODRÍGUEZ,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,828-2007,BO COABEY CARR 144 KM 9 HM2,Jayuya,PR,6640000,18.20894,-66.56071,0.5670238793905173,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71050,Bayamón,COROZAL,Corozal,S. U. Nicolás Rodríguez,JESSICA DE JESÚS,Primario,PK K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,859-3250,CARR 568 KM 30 HM 1 BO PADILLA,Corozal,PR,7830000,18.32204,-66.34438,0.40414147901105607,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
36046,Humacao,CANOVANAS,Loíza,S. U. Nueva Bo. Medianía,LAURA MELENDEZ ROSA,Primario,678,RURAL,ABIERTA,876-1377,CARR #187 KM 3 HM 9 BO MEDIANIA ALTA,Loíza,PR,7720000,18.42601,-65.84938,0.2906646168085479,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
21873,Caguas,BARRANQUITAS,Comerío,S. U. Oscar Porrata Doria,MANUEL MORALES BERMÚDEZ,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,875-3220,CARR 156 RAMAL 776 BO RIO HONDO I,Comerío,PR,7820000,18.21356,-66.24986,0.9330322464626937,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
20214,Caguas,BARRANQUITAS,Aibonito,S. U. Pasto,JANICE ALEJANDRO  MÉNDEZ,Todos los niveles,PK K 1 2 3 4 5 6 7 8 9,RURAL,ABIERTA,735-8158,"CARR 162 KM5 HM 2, BO PASTO",Aibonito,PR,7050000,18.11625,-66.25487,0.6200680517141798,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71357,Bayamón,COROZAL,Naranjito,S. U. Pedro Fernández,DAYRA DELBREY RIVERA,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,869-4787,CARR 152 KM 10 HM 5 BO CEDRO ARRIBA,Naranjito,PR,7190000,18.24762,-66.28345,0.4006795524071198,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
30759,Humacao,LAS PIEDRAS,Juncos,S. U. Pedro Rivera Molina,YADIRA TORRES GONZALEZ,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,736-4148; TS-715-0066,CARR 183 KM 16.3 VALENCIANO  ABAJO,Juncos,PR,7770000,18.17552,-65.91752,0.4456804800142186,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
11494,Arecibo,ARECIBO,Hatillo,S. U. Rafael Zamot Cruz,RAMON RIVERA LOPEZ,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,820-0841,CARR 134 KM 27 HM 21 BO BAYANEY,Hatillo,PR,6590000,18.36888,-66.79268,0.6411421585389505,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
21865,Caguas,BARRANQUITAS,Comerío,S. U. Ramón Alejandro Ayala,ZAMARY OJEDA AVILÉS,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,875-2929,CARR. 779 Km. 5 HM 3 BO PALOMAS,Comerío,PR,7820000,18.2307,-66.24246,0.748369803306595,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
32458,Humacao,YABUCOA,Yabucoa,S. U. Rogelio Rosado,SANDRA SAYÁN RESTO,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,893-3075,RUTA 900 KM 4.5,Yabucoa,PR,7670000,18.04717,-65.92174,0.3918948302343384,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
31393,Humacao,CANOVANAS,Luquillo,S. U. Sabana (S. U. Alejandrina Ríos),VACANTE,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,889-3750,CARR 984 BO SABANA,Luquillo,PR,7730000,18.3469,-65.72552,0.8045409626233716,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
58123,Caguas,GUAYAMA,Salinas,S. U. Sabana Llana,INES M. VAZQUEZ DIAZ,Primario,6 7 8      EEI,RURAL,ABIERTA,824-0896,CARR 3 KM 83 HM 0 HACIA ALBERGUE OLIMPICO,Salinas,PR,7510000,18.02434,-66.25086,0.30814088189604105,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
12765,Bayamón,OROCOVIS,Orocovis,S. U. Sanamuertos,SONIA ALVARADO RIVERA,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,867-2870,CARR 157 KM 23 BO BARROS,Orocovis,PR,7202124,18.23956,-66.40468,0.7559252821846371,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
21022,Caguas,GURABO,Caguas II,S. U. Sandalio Marcano,MARIA DEL C. CARRION VAZQUEZ,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,747-3110,CARR 788 KM 6 HM 6 BO TOMAS DE CASTRO I,Caguas,PR,7250000,18.18385,-66.01957,0.48090468694192684,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
11031,Arecibo,CAMUY,Camuy,S. U. Santiago R. Palmer,HÉCTOR MARTI LÓPEZ,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,898-7976,CARR 129 KM 1 HM 6 BO QUEBRADA,Camuy,PR,6270000,18.36773,-66.83357,0.8954860141104221,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
35014,Humacao,FAJARDO,Naguabo,S. U. Silverio García,DR. JOSÉ E. PÉREZ DÍAZ,Primario,K 1 2 3 4 5 6 7 8      EEI,RURAL,ABIERTA,874-5520,CARR 3 KM 9 HM 4 BO DAGUAO,Naguabo,PR,7180000,18.21901,-65.69011,0.4040507876618492,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
11312,Arecibo,MANATI,Ciales,S. U. Toribio Rivera,RAMONITA AGOSTO COLÓN,Primario,K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,871-4738,CARR 146 KM 14 HM 6 SEC SABANA BO FRONTON,Ciales,PR,6380000,18.30385,-66.5552,0.5593274892743655,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
57835,Caguas,GUAYAMA,Salinas,S. U. Urbana Salinas,MARICELY FIGUEROA,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,824-3306,"CARR 3 SALIDA HACIA GUAYAMA, SANTOS P. AMADO FINAL",Salinas,PR,7510000,17.973234,-66.281333,0.7854677146785028,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
22020,Caguas,GURABO,Gurabo,S. U. Vidal Serrano,ELIZABETH CLAUDIO,Primario,K 1 2 3 4 5 6 7 8     EEE EEI,RURAL,ABIERTA,747-2323,CARR 189 RAMAL 931 PARCELAS NAVARRO,Gurabo,PR,7780000,18.24358,-66.01099,0.5262073797045115,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
58248,Ponce,SANTA ISABEL,Coamo,Sabino Rivera Berrios,SONIA N. COLÓN SANTIAGO,Primario,K 1 2 3 4 5 6 7 8     EEE,RURAL,ABIERTA,857-4595,CARR 723 KM 7.4 BARRIO PULGUILLA,Coamo,PR,7690000,18.15316,-66.34056,0.3800766767426309,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
60442,San Juan,CAROLINA,Carolina I,Salvador Brau,KAREN LÓPEZ DIAZ,Todos los niveles,6 7 8 9 10 11 12   EES,RURAL,ABIERTA,750-0305,"CARR. 853, K.6. H.0",Carolina,PR,9850000,18.33399,-65.95122,0.18943322818792485,1,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
28084,Caguas,CIDRA,Cayey,Salvador Brau Elemental,MARÍA E. OTERO PÉREZ,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,738-3190,JARDINES I CALLE 13 FINAL,Cayey,PR,7360000,18.11371,-66.15651,0.5451266146868051,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
45468,Mayagüez,AGUADILLA,Aguadilla,Salvador Fuentes,CHARLENE GREENE,Secundario,9 10 11 12   EES,RURAL,ABIERTA,890-5600,"CALLE NORTH EAST,EDIF.611 RAMEY",Aguadilla,PR,6030000,18.5025,-67.13191,0.3950713431988815,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
62927,San Juan,SAN JUAN II,San Juan III,San Agustín,DORELIS REBOLLO OYOLA,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,765-6946,"CALLE 6, EXT. SAN AGUSTIN",San Juan,PR,9240000,18.39364,-66.037,0.6227115305266371,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
64410,San Juan,SAN JUAN II,San Juan III,San Martín (Ángeles Pastor),CARMEN M. TORRES MERCADO,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,768-3016,URB SAN MARTIN CALLE LUIS PARDO,San Juan,PR,9260000,18.39359,-66.00428,0.6543176313111032,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
51482,Ponce,UTUADO,Jayuya,San Patricio,OLGA ARROYO GARCÍA,Primario,K 1 2 3 4 5,RURAL,ABIERTA,259-0112,CARR 139 KM 7 MH 6 BO SAN PATRICIO,Jayuya,PR,6640000,18.15741,-66.64385,0.8571607964778079,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
71878,Arecibo,VEGA ALTA,Vega Baja,San Vicente,JOSEFINA CAMACHO ROSA,Primario,K 1 2 3 4 5,URBANA,ABIERTA,807-6034,URB SAN VICENTE 82 CALLE 10,Vega Baja,PR,6930000,18.45529,-66.38282,0.61952273018434,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
75770,San Juan,GUAYNABO,Guaynabo,Santa Rosa III,RAQUEL GONZALEZ AMADOR,Primario,PK K 1 2 3 4 5 6       EEE,URBANA,ABIERTA,720-2718,CARR 833 KM 11 HM 6 BO SANTA ROSA III,Guaynabo,PR,9700000,18.37089,-66.13491,0.8269431328100271,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
57026,Ponce,PONCE,Ponce I,Santa Teresita,MARIA DE L. VELEZ ESCOBALES,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,841-4949,CALLE 23 URB SANTA TERESITA,Ponce,PR,7310000,18.03116,-66.60784,0.6073189543995174,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
30098,Humacao,FAJARDO,Ceiba,Santiago Iglesias Pantín,DÉBORA E. PORTALATÍN ROSARIO,Secundario,9 10 11 12   EES,URBANA,ABIERTA,885-3200,URB ROSSY VALLEY CALLE FRANCISCO GAUTIER,Ceiba,PR,7350000,18.26489,-65.64617,0.3784790328660271,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
62646,San Juan,SAN JUAN II,San Juan IV,Santiago Iglesias Pantín,ALBERT CONTRERAS MARTINEZ,Primario,K 1 2 3 4 5 6 7 8     EEE,URBANA,ABIERTA,767-8721,"CALLE URDIALES, ESQ. FLANDES, SAN JOSE",San Juan,PR,9230000,18.42162,-66.03485,0.21083866469861387,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
75788,San Juan,GUAYNABO,Guaynabo,Santiago Iglesias Pantín,RODOLFO MOLINA OYOLA,Primario,PK K 1 2 3 4 5 6       EEE,URBANA,ABIERTA,783-1645,CALLE JOSE A TORRES CINTRON URB SANTIAGO IGLESIAS,Guaynabo,PR,9210000,18.38041,-66.10136,0.5820118725299519,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
53702,Ponce,YAUCO,Yauco,Santiago Negroni,CLARIBEL CAMACHO QUIÑONES,Primario,K 1 2 3 4 5,URBANA,ABIERTA,856-1830,4 AVE BARBOSA,Yauco,PR,6980000,18.03154,-66.8483,0.7627960322137757,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
34355,Humacao,LAS PIEDRAS,Las Piedras,Santiago Torres,NICOLAS RODRIGUEZ GARCIA,Primario,6 7 8      EEI,RURAL,ABIERTA,733-1454,"BO TEJAS,  SECTOR MONTELLANOS ; CALLE EULOGIO REYES, URB APRIL GARDEN",Las Piedras,PR,7710000,18.17193,-65.87413,0.33768671499324937,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
44511,Mayagüez,CABO ROJO,Cabo Rojo,Sebastián Pabón Alves (Corozo),WALESKA SANTIAGO RODRÍGUEZ,Primario,K 1 2 3 4 5,RURAL,ABIERTA,255-2028,CARR 301 KM 7 HM 4 SECT COROZO,Cabo Rojo,PR,6230000,17.98145,-67.18523,0.7668188384982102,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
41061,Mayagüez,MAYAGUEZ,Hormigueros,Segundo Ruiz Belvís,CARMEN GREEN RODRIGUEZ,Secundario,9 10 11 12   EES,URBANA,ABIERTA,849-2610,16 CALLE SEGUNDO RUIZ BELVIS,Hormigueros,PR,660000,18.13867,-67.12627,0.5936201455093463,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
42085,Mayagüez,MAYAGUEZ,Mayagüez,Segundo Ruiz Belvís,CARMEN MANGUAL,Primario,K 1 2 3 4 5        EEE,URBANA,ABIERTA,832-5078,AVE GONZALEZ CLEMENTE RES CARMEN,Mayagüez,PR,6800000,18.19461,-67.15433,0.590257004759952,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
47357,Mayagüez,CABO ROJO,Cabo Rojo,Severo E. Colberg Ramírez,NYDIA ACOSTA RAMOS,Primario,K 1 2 3 4 5        EEE,RURAL,ABIERTA,255-2720,102 AVE PEDRO ALBIZU CAMPOS,Cabo Rojo,PR,6230000,18.0869,-67.15245,0.4976760687319898,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
75234,Bayamón,COROZAL,Naranjito,Silvestre Martínez,ELSA Y. OTERO RIVERA,Primario,K 1 2 3 4 5,RURAL,ABIERTA,869-1266,CARR 826 KM 12 HM 1 BO GUADIANA COM LAGO LA PLATA,Naranjito,PR,7190000,18.32214,-66.22565,0.4345290503926737,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
25312,Caguas,GUAYAMA,Guayama,Simón Madera,LINDA SANTIAGO DONES,Primario,K 1 2 3 4 5 6 7 8,URBANA,ABIERTA,864-0766,CALLE McARTHUR,Guayama,PR,7840000,17.98261,-66.11867,0.7698894247998687,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
56085,Ponce,PONCE,Ponce II,Sor Isolina Ferré,MICHELETTE QUINOÑES,Primario,6 7 8      EEI,URBANA,ABIERTA,840-6075,CALLE SOLIMAR URB VILLA DEL CARMEN,Ponce,PR,7310000,17.97787,-66.60445,0.3174109865614036,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
66316,San Juan,SAN JUAN I,San Juan II,Sotero Figueroa,SHARIE J. RIVERA,Primario,678,URBANA,ABIERTA,765-8132,AVE PALMA REAL Y FORDHAM,San Juan,PR,9280000,18.40382,-66.06068,0.7922422469812783,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
56820,Caguas,GUAYAMA,Salinas,Stella Márquez,ARLEEN SANTIAGO,Todos los niveles,6 7 8 9 10 11 12  EEI,URBANA,ABIERTA,824-3357,CALLE UNION FINAL,Salinas,PR,7510000,17.9731,-66.29647,0.3160243363668159,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
47894,Mayagüez,SAN SEBASTIAN,Moca,Superior Catalina Morales Flores,DIALYS GONZALEZ MORALES,Secundario,9101112,URBANA,ABIERTA,877-5575,CARR 110 CALLE CONCEPCION VERA,Moca,PR,6760000,18.38552,-67.11081,0.588583445276549,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
11320,Arecibo,MANATI,Ciales,Superior Francisco Serrano,FÉLIX L. MERCADO LUGO,Primario,PK K 1 2 3 4 5 6 7 8,RURAL,ABIERTA,871-3385,CARR 149 KM 20 HM 9 BO PESA,Ciales,PR,6380000,18.2958,-66.49264,0.381707294807096,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
35618,Humacao,CANOVANAS,Luquillo,Superior Isidro A. Sánchez,MARITZA ORTIZ HERNANDEZ,Secundario,9 10 11 12   EES,URBANA,ABIERTA,889-4333,URB BRISA DEL MAR CALLE 2,Luquillo,PR,7730000,18.36995,-65.71319,0.31039837767455924,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
56432,Ponce,PONCE,Ponce I,Superior Jardines de Ponce,VIRGEN MARÍA DE JESÚS,Secundario,9101112,URBANA,ABIERTA,840-7785,CARR 505 KM 0 HM 7 URB JARDINES DE PONCE,Ponce,PR,7310000,18.04422,-66.58923,0.3612622014940767,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
17368,Arecibo,CAMUY,Quebradillas,Superior Manuel Ramos Hernández,Ángel L. González Córdova**,Secundario,9101112,URBANA,ABIERTA,895-7117,CARR 2 KM 101 HM 3,Quebradillas,PR,6780000,18.47761,-66.93574,0.5844884834859502,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
17327,Arecibo,CAMUY,Camuy,Superior Miguel F. Santiago Echegaray,LEYDA J. MOLINA SOTO,Secundario,9101112,RURAL,ABIERTA,898-9299,CARR 186 KM 5 HM 5,Camuy,PR,6270000,18.3675,-66.83333333,0.43142042398522334,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
47639,Mayagüez,MAYAGUEZ,Maricao,Superior Nueva,HEBE PEREZ FIGUEROA,Secundario,9 10 11 12   EES,URBANA,ABIERTA,838-3025,CARR 105 KM 25,Maricao,PR,6060000,18.18041,-66.98535,0.47589964544411445,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
55244,Ponce,YAUCO,Yauco,Superior Ocupacional y Técnica de Yauco,SAMUEL E. FERRER COLÓN,Secundario,9 10 11 12   EES,URBANA,ABIERTA,856-1904,CARR 368 KM O HM 12,Yauco,PR,6980000,18.03598,-66.86231,0.6984080971479859,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
28373,Caguas,GUAYAMA,Salinas,Superior Urbana,DAVID SOTO CARDONA,Secundario,9 10 11 12   EES,URBANA,ABIERTA,824-2470,CARR. 3 SECTOR GODREAU,Salinas,PR,7510000,17.97323,-66.28168,0.37552362424740915,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
28571,Caguas,CIDRA,Aguas Buenas,Superior Urbana,KELVIN PAGÁN LA LUZ,Secundario,9 10 11 12   EES,RURAL,ABIERTA,(787) 510-3801,CARR 156 KM 52.5 BO CAGUITAS,Aguas Buenas,PR,7030703,18.257231,-66.091892,0.4578537933128596,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
36053,Caguas,GUAYAMA,Arroyo,Superior Urbana Nueva,ANDRÉS GONGÓN COLÓN,Secundario,9 10 11 12   EES,URBANA,ABIERTA,839-2655,PR 178 KM 2.9 BO GUASIMA,Arroyo,PR,7140000,17.97448,-66.06915,0.35333813247585777,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
17558,Arecibo,ARECIBO,Arecibo I,Superior Vocacional,NATIVIDAD FIGUEROA FELICIANO \ BALTASAR SANCHEZ SERRANO,Secundario,9 10 11 12   EES,URBANA,ABIERTA,880-6696,12 BO SANTANA SECT LOS LLANOS,Arecibo,PR,6120000,18.44175,-66.67191,0.6380583199596055,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
17863,Ponce,UTUADO,Utuado,Superior Vocacional,GRICELLE ARCE ROSADO,Secundario,9 10 11 12   EES,RURAL,ABIERTA,814-0012,CARR 10. KM. 52.5 BO. SALTO ARRIBA,Utuado,PR,6410000,18.26712,-66.72525,0.4750140824190686,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
35766,Humacao,FAJARDO,Fajardo,Superior Vocacional Ana Delia Flores Santana,HILDA I. COLLADO BÁEZ,Secundario,9 10 11 12   EES,RURAL,ABIERTA,863-0424,BO QUEBRADA VUELTA,Fajardo,PR,7380000,18.30027,-65.64811,0.4583447555480704,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
35501,Humacao,LAS PIEDRAS,Humacao,Superior Vocacional Manuel Mediavilla,Héctor García Pizarro**,Secundario,9 10 11 12   EES,URBANA,ABIERTA,852-1315; 852-1415,58B CALLE CARRERAS PARQUE INDUSTRIAL,Humacao,PR,7910000,18.1406,-65.82297,0.33321972917449905,2,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
28530,Caguas,BARRANQUITAS,Comerío,Superior Vocacional Nueva,NILSA RODRIGUEZ DE JESUS,Secundario,9 10 11 12   EES,RURAL,ABIERTA,875-3382,CALLE GEORGETTI NUM.42,Comerío,PR,7820000,18.22078,-66.22622,0.41323372916203666,3,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
36384,Humacao,CANOVANAS,Canóvanas,Superior Vocacional William Rivera Betancourt,MARISABEL I. LEBRON ESCALERA,Secundario,9 10 11 12   EES,URBANA,ABIERTA,(787) 256-8700,BO SAN ISIDRO PR 188,Canóvanas,PR,7290000,18.389585,-65.887492,0.6370710158659919,4,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
54445,Ponce,SANTA ISABEL,Coamo,Susana Rivera  (Nueva Escuela),IVAN MIRANDA CANDENADO,Primario,K 1 2 3 4 5,RURAL,ABIERTA,(787) 825-3992,BO LOS LLANOS CARR PR 14 INT 545 KM 26.7,Coamo,PR,7690000,,,0.9167973672043125,5,2020-2021,2022-02-23T15:53:26.367Z,2022-02-23T15:53:26.367Z
